gene_id	gene_name
ENSG00000168461	RAB31
ENSG00000168476	REEP4
ENSG00000168487	BMP1
ENSG00000168488	ATXN2L
ENSG00000168491	CCDC110
ENSG00000168495	POLR3D
ENSG00000168496	FEN1
ENSG00000168502	MTCL1
ENSG00000168517	HEXIM2
ENSG00000168522	FNTA
ENSG00000168528	SERINC2
ENSG00000168538	TRAPPC11
ENSG00000168556	ING2
ENSG00000168564	CDKN2AIP
ENSG00000168566	SNRNP48
ENSG00000168569	TMEM223
ENSG00000168575	SLC20A2
ENSG00000168591	TMUB2
ENSG00000168610	STAT3
ENSG00000168612	ZSWIM1
ENSG00000168615	ADAM9
ENSG00000168653	NDUFS5
ENSG00000168661	ZNF30
ENSG00000168671	UGT3A2
ENSG00000168672	LRATD2
ENSG00000168675	LDLRAD4
ENSG00000168679	SLC16A4
ENSG00000168701	TMEM208
ENSG00000168710	AHCYL1
ENSG00000168724	DNAJC21
ENSG00000168734	PKIG
ENSG00000168743	NPNT
ENSG00000168758	SEMA4C
ENSG00000168763	CNNM3
ENSG00000168765	GSTM4
ENSG00000168769	TET2
ENSG00000168778	TCTN2
ENSG00000168781	PPIP5K1
ENSG00000168785	TSPAN5
ENSG00000168792	ABHD15
ENSG00000168795	ZBTB5
ENSG00000168802	CHTF8
ENSG00000168803	ADAL
ENSG00000168806	LCMT2
ENSG00000168807	SNTB2
ENSG00000168813	ZNF507
ENSG00000168818	STX18
ENSG00000168826	ZBTB49
ENSG00000168827	GFM1
ENSG00000168872	DDX19A
ENSG00000168876	ANKRD49
ENSG00000168883	USP39
ENSG00000168884	TNIP2
ENSG00000168887	C2orf68
ENSG00000168890	TMEM150A
ENSG00000168894	RNF181
ENSG00000168904	LRRC28
ENSG00000168906	MAT2A
ENSG00000168907	PLA2G4F
ENSG00000168916	ZNF608
ENSG00000168924	LETM1
ENSG00000168936	TMEM129
ENSG00000168938	PPIC
ENSG00000168939	SPRY3
ENSG00000168944	CEP120
ENSG00000168958	MFF
ENSG00000168970	JMJD7-PLA2G4B
ENSG00000168993	CPLX1
ENSG00000168994	PXDC1
ENSG00000169016	E2F6
ENSG00000169018	FEM1B
ENSG00000169019	COMMD8
ENSG00000169020	ATP5ME
ENSG00000169021	UQCRFS1
ENSG00000169026	SLC49A3
ENSG00000169032	MAP2K1
ENSG00000169045	HNRNPH1
ENSG00000169047	IRS1
ENSG00000169057	MECP2
ENSG00000169062	UPF3A
ENSG00000169071	ROR2
ENSG00000169083	AR
ENSG00000169084	DHRSX
ENSG00000169087	HSPBAP1
ENSG00000169093	ASMTL
ENSG00000169100	SLC25A6
ENSG00000169105	CHST14
ENSG00000169118	CSNK1G1
ENSG00000169122	FAM110B
ENSG00000169131	ZNF354A
ENSG00000169136	ATF5
ENSG00000169139	UBE2V2
ENSG00000169155	ZBTB43
ENSG00000169180	XPO6
ENSG00000169184	MN1
ENSG00000169188	APEX2
ENSG00000169189	NSMCE1
ENSG00000169193	CCDC126
ENSG00000169213	RAB3B
ENSG00000169217	CD2BP2
ENSG00000169220	RGS14
ENSG00000169221	TBC1D10B
ENSG00000169223	LMAN2
ENSG00000169228	RAB24
ENSG00000169230	PRELID1
ENSG00000169231	THBS3
ENSG00000169239	CA5B
ENSG00000169241	SLC50A1
ENSG00000169242	EFNA1
ENSG00000169246	NPIPB3
ENSG00000169247	SH3TC2
ENSG00000169249	ZRSR2
ENSG00000169251	NMD3
ENSG00000169255	B3GALNT1
ENSG00000169258	GPRIN1
ENSG00000169282	KCNAB1
ENSG00000169288	MRPL1
ENSG00000169299	PGM2
ENSG00000169359	SLC33A1
ENSG00000169371	SNUPN
ENSG00000169372	CRADD
ENSG00000169375	SIN3A
ENSG00000169379	ARL13B
ENSG00000169398	PTK2
ENSG00000169410	PTPN9
ENSG00000169439	SDC2
ENSG00000169446	MMGT1
ENSG00000169490	TM2D2
ENSG00000169499	PLEKHA2
ENSG00000169504	CLIC4
ENSG00000169519	METTL15
ENSG00000169564	PCBP1
ENSG00000169567	HINT1
ENSG00000169570	DTWD2
ENSG00000169583	CLIC3
ENSG00000169592	INO80E
ENSG00000169598	DFFB
ENSG00000169599	NFU1
ENSG00000169604	ANTXR1
ENSG00000169607	CKAP2L
ENSG00000169609	C15orf40
ENSG00000169612	RAMAC
ENSG00000169627	BOLA2B
ENSG00000169629	RGPD8
ENSG00000169635	HIC2
ENSG00000169641	LUZP1
ENSG00000169660	HEXD
ENSG00000169679	BUB1
ENSG00000169682	SPNS1
ENSG00000169683	LRRC45
ENSG00000169684	CHRNA5
ENSG00000169689	CENPX
ENSG00000169692	AGPAT2
ENSG00000169696	ASPSCR1
ENSG00000169710	FASN
ENSG00000169714	CNBP
ENSG00000169718	DUS1L
ENSG00000169727	GPS1
ENSG00000169733	RFNG
ENSG00000169738	DCXR
ENSG00000169740	ZNF32
ENSG00000169750	RAC3
ENSG00000169752	NRG4
ENSG00000169756	LIMS1
ENSG00000169760	NLGN1
ENSG00000169762	TAPT1
ENSG00000169764	UGP2
ENSG00000169813	HNRNPF
ENSG00000169814	BTD
ENSG00000169826	CSGALNACT2
ENSG00000169851	PCDH7
ENSG00000169855	ROBO1
ENSG00000169857	AVEN
ENSG00000169871	TRIM56
ENSG00000169884	WNT10B
ENSG00000169891	REPS2
ENSG00000169895	SYAP1
ENSG00000169902	TPST1
ENSG00000169905	TOR1AIP2
ENSG00000169908	TM4SF1
ENSG00000169914	OTUD3
ENSG00000169919	GUSB
ENSG00000169925	BRD3
ENSG00000169926	KLF13
ENSG00000169946	ZFPM2
ENSG00000169951	ZNF764
ENSG00000169955	ZNF747
ENSG00000169957	ZNF768
ENSG00000169964	TMEM42
ENSG00000169967	MAP3K2
ENSG00000169972	PUSL1
ENSG00000169976	SF3B5
ENSG00000169981	ZNF35
ENSG00000169991	IFFO2
ENSG00000169992	NLGN2
ENSG00000170004	CHD3
ENSG00000170006	TMEM154
ENSG00000170011	MYRIP
ENSG00000170017	ALCAM
ENSG00000170027	YWHAG
ENSG00000170035	UBE2E3
ENSG00000170037	CNTROB
ENSG00000170043	TRAPPC1
ENSG00000170075	GPR37L1
ENSG00000170085	SIMC1
ENSG00000170088	TMEM192
ENSG00000170089	AC106795.1
ENSG00000170099	SERPINA6
ENSG00000170100	ZNF778
ENSG00000170113	NIPA1
ENSG00000170142	UBE2E1
ENSG00000170144	HNRNPA3
ENSG00000170145	SIK2
ENSG00000170160	CCDC144A
ENSG00000170161	AL512625.1
ENSG00000170175	CHRNB1
ENSG00000170178	HOXD12
ENSG00000170185	USP38
ENSG00000170190	SLC16A5
ENSG00000170191	NANP
ENSG00000170222	ADPRM
ENSG00000170234	PWWP2A
ENSG00000170242	USP47
ENSG00000170248	PDCD6IP
ENSG00000170260	ZNF212
ENSG00000170264	FAM161A
ENSG00000170265	ZNF282
ENSG00000170266	GLB1
ENSG00000170270	GON7
ENSG00000170271	FAXDC2
ENSG00000170275	CRTAP
ENSG00000170291	ELP5
ENSG00000170293	CMTM8
ENSG00000170296	GABARAP
ENSG00000170310	STX8
ENSG00000170312	CDK1
ENSG00000170315	UBB
ENSG00000170322	NFRKB
ENSG00000170325	PRDM10
ENSG00000170340	B3GNT2
ENSG00000170348	TMED10
ENSG00000170364	SETMAR
ENSG00000170365	SMAD1
ENSG00000170379	TCAF2
ENSG00000170381	SEMA3E
ENSG00000170382	LRRN2
ENSG00000170385	SLC30A1
ENSG00000170412	GPRC5C
ENSG00000170417	TMEM182
ENSG00000170421	KRT8
ENSG00000170430	MGMT
ENSG00000170442	KRT86
ENSG00000170445	HARS1
ENSG00000170448	NFXL1
ENSG00000170456	DENND5B
ENSG00000170464	DNAJC18
ENSG00000170468	RIOX1
ENSG00000170469	SPATA24
ENSG00000170471	RALGAPB
ENSG00000170473	PYM1
ENSG00000170476	MZB1
ENSG00000170477	KRT4
ENSG00000170482	SLC23A1
ENSG00000170500	LONRF2
ENSG00000170502	NUDT9
ENSG00000170515	PA2G4
ENSG00000170522	ELOVL6
ENSG00000170525	PFKFB3
ENSG00000170537	TMC7
ENSG00000170540	ARL6IP1
ENSG00000170545	SMAGP
ENSG00000170561	IRX2
ENSG00000170571	EMB
ENSG00000170581	STAT2
ENSG00000170584	NUDCD2
ENSG00000170604	IRF2BP1
ENSG00000170606	HSPA4
ENSG00000170619	COMMD5
ENSG00000170631	ZNF16
ENSG00000170632	ARMC10
ENSG00000170633	RNF34
ENSG00000170634	ACYP2
ENSG00000170638	TRABD
ENSG00000170653	ATF7
ENSG00000170667	RASA4B
ENSG00000170677	SOCS6
ENSG00000170734	POLH
ENSG00000170745	KCNS3
ENSG00000170759	KIF5B
ENSG00000170775	GPR37
ENSG00000170776	AKAP13
ENSG00000170779	CDCA4
ENSG00000170786	SDR16C5
ENSG00000170791	CHCHD7
ENSG00000170802	FOXN2
ENSG00000170819	BFSP2
ENSG00000170832	USP32
ENSG00000170836	PPM1D
ENSG00000170837	GPR27
ENSG00000170846	AC093323.1
ENSG00000170852	KBTBD2
ENSG00000170854	RIOX2
ENSG00000170855	TRIAP1
ENSG00000170860	LSM3
ENSG00000170871	KIAA0232
ENSG00000170873	MTSS1
ENSG00000170876	TMEM43
ENSG00000170881	RNF139
ENSG00000170889	RPS9
ENSG00000170892	TSEN34
ENSG00000170899	GSTA4
ENSG00000170903	MSANTD4
ENSG00000170906	NDUFA3
ENSG00000170917	NUDT6
ENSG00000170919	TPT1-AS1
ENSG00000170921	TANC2
ENSG00000170946	DNAJC24
ENSG00000170949	ZNF160
ENSG00000170954	ZNF415
ENSG00000171016	PYGO1
ENSG00000171045	TSNARE1
ENSG00000171055	FEZ2
ENSG00000171067	C11orf24
ENSG00000171084	FAM86JP
ENSG00000171100	MTM1
ENSG00000171103	TRMT61B
ENSG00000171105	INSR
ENSG00000171109	MFN1
ENSG00000171121	KCNMB3
ENSG00000171130	ATP6V0E2
ENSG00000171132	PRKCE
ENSG00000171135	JAGN1
ENSG00000171148	TADA3
ENSG00000171150	SOCS5
ENSG00000171155	C1GALT1C1
ENSG00000171159	C9orf16
ENSG00000171160	MORN4
ENSG00000171161	ZNF672
ENSG00000171163	ZNF692
ENSG00000171169	NAIF1
ENSG00000171174	RBKS
ENSG00000171189	GRIK1
ENSG00000171202	TMEM126A
ENSG00000171204	TMEM126B
ENSG00000171206	TRIM8
ENSG00000171208	NETO2
ENSG00000171219	CDC42BPG
ENSG00000171222	SCAND1
ENSG00000171223	JUNB
ENSG00000171224	FAM241B
ENSG00000171241	SHCBP1
ENSG00000171262	FAM98B
ENSG00000171291	ZNF439
ENSG00000171295	ZNF440
ENSG00000171298	GAA
ENSG00000171302	CANT1
ENSG00000171307	ZDHHC16
ENSG00000171310	CHST11
ENSG00000171311	EXOSC1
ENSG00000171314	PGAM1
ENSG00000171316	CHD7
ENSG00000171320	ESCO2
ENSG00000171345	KRT19
ENSG00000171346	KRT15
ENSG00000171365	CLCN5
ENSG00000171368	TPPP
ENSG00000171421	MRPL36
ENSG00000171425	ZNF581
ENSG00000171428	NAT1
ENSG00000171435	KSR2
ENSG00000171443	ZNF524
ENSG00000171444	MCC
ENSG00000171448	ZBTB26
ENSG00000171453	POLR1C
ENSG00000171456	ASXL1
ENSG00000171466	ZNF562
ENSG00000171467	ZNF318
ENSG00000171469	ZNF561
ENSG00000171475	WIPF2
ENSG00000171490	RSL1D1
ENSG00000171492	LRRC8D
ENSG00000171497	PPID
ENSG00000171503	ETFDH
ENSG00000171522	PTGER4
ENSG00000171530	TBCA
ENSG00000171552	BCL2L1
ENSG00000171566	PLRG1
ENSG00000171574	ZNF584
ENSG00000171587	DSCAM
ENSG00000171603	CLSTN1
ENSG00000171604	CXXC5
ENSG00000171606	ZNF274
ENSG00000171612	SLC25A33
ENSG00000171617	ENC1
ENSG00000171631	P2RY6
ENSG00000171634	BPTF
ENSG00000171680	PLEKHG5
ENSG00000171681	ATF7IP
ENSG00000171700	RGS19
ENSG00000171703	TCEA2
ENSG00000171714	ANO5
ENSG00000171720	HDAC3
ENSG00000171723	GPHN
ENSG00000171735	CAMTA1
ENSG00000171763	SPATA5L1
ENSG00000171766	GATM
ENSG00000171791	BCL2
ENSG00000171792	RHNO1
ENSG00000171793	CTPS1
ENSG00000171806	METTL18
ENSG00000171813	PWWP2B
ENSG00000171817	ZNF540
ENSG00000171823	FBXL14
ENSG00000171824	EXOSC10
ENSG00000171827	ZNF570
ENSG00000171843	MLLT3
ENSG00000171848	RRM2
ENSG00000171853	TRAPPC12
ENSG00000171858	RPS21
ENSG00000171861	MRM3
ENSG00000171862	PTEN
ENSG00000171863	RPS7
ENSG00000171865	RNASEH1
ENSG00000171867	PRNP
ENSG00000171914	TLN2
ENSG00000171928	TVP23B
ENSG00000171940	ZNF217
ENSG00000171943	SRGAP2C
ENSG00000171953	ATPAF2
ENSG00000171960	PPIH
ENSG00000171962	DRC3
ENSG00000171988	JMJD1C
ENSG00000171992	SYNPO
ENSG00000172000	ZNF556
ENSG00000172006	ZNF554
ENSG00000172007	RAB33B
ENSG00000172009	THOP1
ENSG00000172037	LAMB2
ENSG00000172046	USP19
ENSG00000172053	QARS1
ENSG00000172057	ORMDL3
ENSG00000172058	SERF1A
ENSG00000172059	KLF11
ENSG00000172061	LRRC15
ENSG00000172062	SMN1
ENSG00000172071	EIF2AK3
ENSG00000172081	MOB3A
ENSG00000172086	KRCC1
ENSG00000172113	NME6
ENSG00000172115	CYCS
ENSG00000172123	SLFN12
ENSG00000172159	FRMD3
ENSG00000172164	SNTB1
ENSG00000172167	MTBP
ENSG00000172171	TEFM
ENSG00000172172	MRPL13
ENSG00000172175	MALT1
ENSG00000172183	ISG20
ENSG00000172197	MBOAT1
ENSG00000172201	ID4
ENSG00000172215	CXCR6
ENSG00000172216	CEBPB
ENSG00000172239	PAIP1
ENSG00000172244	C5orf34
ENSG00000172262	ZNF131
ENSG00000172264	MACROD2
ENSG00000172269	DPAGT1
ENSG00000172270	BSG
ENSG00000172273	HINFP
ENSG00000172292	CERS6
ENSG00000172296	SPTLC3
ENSG00000172301	COPRS
ENSG00000172315	TP53RK
ENSG00000172331	BPGM
ENSG00000172336	POP7
ENSG00000172339	ALG14
ENSG00000172340	SUCLG2
ENSG00000172345	STARD5
ENSG00000172354	GNB2
ENSG00000172366	MCRIP2
ENSG00000172375	C2CD2L
ENSG00000172380	GNG12
ENSG00000172382	PRSS27
ENSG00000172409	CLP1
ENSG00000172428	COPS9
ENSG00000172432	GTPBP2
ENSG00000172456	FGGY
ENSG00000172461	FUT9
ENSG00000172465	TCEAL1
ENSG00000172466	ZNF24
ENSG00000172469	MANEA
ENSG00000172493	AFF1
ENSG00000172500	FIBP
ENSG00000172530	BANP
ENSG00000172531	PPP1CA
ENSG00000172534	HCFC1
ENSG00000172575	RASGRP1
ENSG00000172586	CHCHD1
ENSG00000172590	MRPL52
ENSG00000172594	SMPDL3A
ENSG00000172602	RND1
ENSG00000172613	RAD9A
ENSG00000172638	EFEMP2
ENSG00000172661	WASHC2C
ENSG00000172663	TMEM134
ENSG00000172667	ZMAT3
ENSG00000172671	ZFAND4
ENSG00000172687	ZNF738
ENSG00000172716	SLFN11
ENSG00000172725	CORO1B
ENSG00000172728	FUT10
ENSG00000172731	LRRC20
ENSG00000172732	MUS81
ENSG00000172748	ZNF596
ENSG00000172757	CFL1
ENSG00000172765	TMCC1
ENSG00000172766	NAA16
ENSG00000172775	PSME3IP1
ENSG00000172785	CBWD1
ENSG00000172795	DCP2
ENSG00000172803	SNX32
ENSG00000172809	RPL38
ENSG00000172817	CYP7B1
ENSG00000172818	OVOL1
ENSG00000172819	RARG
ENSG00000172828	CES3
ENSG00000172830	SSH3
ENSG00000172831	CES2
ENSG00000172840	PDP2
ENSG00000172845	SP3
ENSG00000172869	DMXL1
ENSG00000172878	METAP1D
ENSG00000172888	ZNF621
ENSG00000172889	EGFL7
ENSG00000172890	NADSYN1
ENSG00000172893	DHCR7
ENSG00000172915	NBEA
ENSG00000172922	RNASEH2C
ENSG00000172927	MYEOV
ENSG00000172932	ANKRD13D
ENSG00000172936	MYD88
ENSG00000172939	OXSR1
ENSG00000172943	PHF8
ENSG00000172954	LCLAT1
ENSG00000172965	MIR4435-2HG
ENSG00000172974	VDAC2P5
ENSG00000172977	KAT5
ENSG00000172986	GXYLT2
ENSG00000172992	DCAKD
ENSG00000173011	TADA2B
ENSG00000173020	GRK2
ENSG00000173039	RELA
ENSG00000173041	ZNF680
ENSG00000173064	HECTD4
ENSG00000173065	FAM222B
ENSG00000173085	COQ2
ENSG00000173113	TRMT112
ENSG00000173114	LRRN3
ENSG00000173120	KDM2A
ENSG00000173137	ADCK5
ENSG00000173141	MRPL57
ENSG00000173145	NOC3L
ENSG00000173153	ESRRA
ENSG00000173156	RHOD
ENSG00000173157	ADAMTS20
ENSG00000173163	COMMD1
ENSG00000173166	RAPH1
ENSG00000173171	MTX1
ENSG00000173193	PARP14
ENSG00000173207	CKS1B
ENSG00000173209	AHSA2P
ENSG00000173210	ABLIM3
ENSG00000173214	MFSD4B
ENSG00000173218	VANGL1
ENSG00000173221	GLRX
ENSG00000173226	IQCB1
ENSG00000173227	SYT12
ENSG00000173230	GOLGB1
ENSG00000173258	ZNF483
ENSG00000173264	GPR137
ENSG00000173267	SNCG
ENSG00000173269	MMRN2
ENSG00000173272	MZT2A
ENSG00000173273	TNKS
ENSG00000173275	ZNF449
ENSG00000173276	ZBTB21
ENSG00000173281	PPP1R3B
ENSG00000173320	STOX2
ENSG00000173327	MAP3K11
ENSG00000173334	TRIB1
ENSG00000173391	OLR1
ENSG00000173402	DAG1
ENSG00000173409	ARV1
ENSG00000173418	NAA20
ENSG00000173436	MICOS10
ENSG00000173442	EHBP1L1
ENSG00000173451	THAP2
ENSG00000173456	RNF26
ENSG00000173457	PPP1R14B
ENSG00000173465	ZNRD2
ENSG00000173467	AGR3
ENSG00000173473	SMARCC1
ENSG00000173480	ZNF417
ENSG00000173511	VEGFB
ENSG00000173517	PEAK1
ENSG00000173531	MST1
ENSG00000173535	TNFRSF10C
ENSG00000173540	GMPPB
ENSG00000173542	MOB1B
ENSG00000173545	ZNF622
ENSG00000173548	SNX33
ENSG00000173559	NABP1
ENSG00000173575	CHD2
ENSG00000173581	CCDC106
ENSG00000173588	CEP83
ENSG00000173598	NUDT4
ENSG00000173599	PC
ENSG00000173611	SCAI
ENSG00000173614	NMNAT1
ENSG00000173621	LRFN4
ENSG00000173638	SLC19A1
ENSG00000173653	RCE1
ENSG00000173660	UQCRH
ENSG00000173674	EIF1AX
ENSG00000173681	BCLAF3
ENSG00000173692	PSMD1
ENSG00000173705	SUSD5
ENSG00000173706	HEG1
ENSG00000173715	C11orf80
ENSG00000173726	TOMM20
ENSG00000173744	AGFG1
ENSG00000173757	STAT5B
ENSG00000173786	CNP
ENSG00000173801	JUP
ENSG00000173812	EIF1
ENSG00000173818	ENDOV
ENSG00000173821	RNF213
ENSG00000173848	NET1
ENSG00000173852	DPY19L1
ENSG00000173875	ZNF791
ENSG00000173889	PHC3
ENSG00000173890	GPR160
ENSG00000173894	CBX2
ENSG00000173898	SPTBN2
ENSG00000173905	GOLIM4
ENSG00000173914	RBM4B
ENSG00000173915	ATP5MD
ENSG00000173917	HOXB2
ENSG00000173926	MARCHF3
ENSG00000173928	SWSAP1
ENSG00000173933	RBM4
ENSG00000173947	PIFO
ENSG00000173950	XXYLT1
ENSG00000173960	UBXN2A
ENSG00000173992	CCS
ENSG00000174007	CEP19
ENSG00000174010	KLHL15
ENSG00000174013	FBXO45
ENSG00000174021	GNG5
ENSG00000174032	SLC25A30
ENSG00000174080	CTSF
ENSG00000174099	MSRB3
ENSG00000174106	LEMD3
ENSG00000174109	C16orf91
ENSG00000174132	FAM174A
ENSG00000174136	RGMB
ENSG00000174151	CYB561D1
ENSG00000174165	ZDHHC24
ENSG00000174173	TRMT10C
ENSG00000174177	CTU2
ENSG00000174197	MGA
ENSG00000174206	C12orf66
ENSG00000174227	PIGG
ENSG00000174231	PRPF8
ENSG00000174233	ADCY6
ENSG00000174238	PITPNA
ENSG00000174243	DDX23
ENSG00000174276	ZNHIT2
ENSG00000174282	ZBTB4
ENSG00000174292	TNK1
ENSG00000174306	ZHX3
ENSG00000174307	PHLDA3
ENSG00000174353	STAG3L3
ENSG00000174365	SNHG11
ENSG00000174371	EXO1
ENSG00000174373	RALGAPA1
ENSG00000174405	LIG4
ENSG00000174428	GTF2IRD2B
ENSG00000174437	ATP2A2
ENSG00000174442	ZWILCH
ENSG00000174444	RPL4
ENSG00000174446	SNAPC5
ENSG00000174456	C12orf76
ENSG00000174469	CNTNAP2
ENSG00000174483	BBS1
ENSG00000174485	DENND4A
ENSG00000174498	IGDCC3
ENSG00000174501	ANKRD36C
ENSG00000174516	PELI3
ENSG00000174547	MRPL11
ENSG00000174567	GOLT1A
ENSG00000174574	AKIRIN1
ENSG00000174579	MSL2
ENSG00000174586	ZNF497
ENSG00000174599	TRAM1L1
ENSG00000174606	ANGEL2
ENSG00000174628	IQCK
ENSG00000174652	ZNF266
ENSG00000174669	SLC29A2
ENSG00000174684	B4GAT1
ENSG00000174695	TMEM167A
ENSG00000174705	SH3PXD2B
ENSG00000174718	RESF1
ENSG00000174720	LARP7
ENSG00000174721	FGFBP3
ENSG00000174738	NR1D2
ENSG00000174744	BRMS1
ENSG00000174748	RPL15
ENSG00000174749	FAM241A
ENSG00000174775	HRAS
ENSG00000174780	SRP72
ENSG00000174791	RIN1
ENSG00000174796	THAP6
ENSG00000174799	CEP135
ENSG00000174804	FZD4
ENSG00000174827	PDZK1
ENSG00000174839	DENND6A
ENSG00000174840	PDE12
ENSG00000174842	GLMN
ENSG00000174851	YIF1A
ENSG00000174871	CNIH2
ENSG00000174886	NDUFA11
ENSG00000174891	RSRC1
ENSG00000174899	SLC66A1L
ENSG00000174903	RAB1B
ENSG00000174915	PTDSS2
ENSG00000174917	MICOS13
ENSG00000174928	C3orf33
ENSG00000174938	SEZ6L2
ENSG00000174943	KCTD13
ENSG00000174945	AMZ1
ENSG00000174951	FUT1
ENSG00000174953	DHX36
ENSG00000174977	AC026271.1
ENSG00000174989	FBXW8
ENSG00000174996	KLC2
ENSG00000175029	CTBP2
ENSG00000175048	ZDHHC14
ENSG00000175054	ATR
ENSG00000175061	SNHG29
ENSG00000175063	UBE2C
ENSG00000175066	GK5
ENSG00000175073	VCPIP1
ENSG00000175077	RTP1
ENSG00000175087	PDIK1L
ENSG00000175104	TRAF6
ENSG00000175105	ZNF654
ENSG00000175106	TVP23C
ENSG00000175110	MRPS22
ENSG00000175115	PACS1
ENSG00000175130	MARCKSL1
ENSG00000175137	SH3BP5L
ENSG00000175155	YPEL2
ENSG00000175166	PSMD2
ENSG00000175182	FAM131A
ENSG00000175193	PARL
ENSG00000175197	DDIT3
ENSG00000175198	PCCA
ENSG00000175203	DCTN2
ENSG00000175213	ZNF408
ENSG00000175215	CTDSP2
ENSG00000175216	CKAP5
ENSG00000175220	ARHGAP1
ENSG00000175221	MED16
ENSG00000175224	ATG13
ENSG00000175264	CHST1
ENSG00000175265	GOLGA8A
ENSG00000175274	TP53I11
ENSG00000175279	CENPS
ENSG00000175283	DOLK
ENSG00000175287	PHYHD1
ENSG00000175302	ANKRD30BP1
ENSG00000175305	CCNE2
ENSG00000175309	PHYKPL
ENSG00000175318	GRAMD2A
ENSG00000175322	ZNF519
ENSG00000175324	LSM1
ENSG00000175334	BANF1
ENSG00000175348	TMEM9B
ENSG00000175352	NRIP3
ENSG00000175354	PTPN2
ENSG00000175356	SCUBE2
ENSG00000175376	EIF1AD
ENSG00000175387	SMAD2
ENSG00000175390	EIF3F
ENSG00000175395	ZNF25
ENSG00000175416	CLTB
ENSG00000175455	CCDC14
ENSG00000175467	SART1
ENSG00000175470	PPP2R2D
ENSG00000175471	MCTP1
ENSG00000175482	POLD4
ENSG00000175536	LIPT2
ENSG00000175548	ALG10B
ENSG00000175550	DRAP1
ENSG00000175567	UCP2
ENSG00000175573	C11orf68
ENSG00000175575	PAAF1
ENSG00000175581	MRPL48
ENSG00000175582	RAB6A
ENSG00000175591	P2RY2
ENSG00000175595	ERCC4
ENSG00000175602	CCDC85B
ENSG00000175606	TMEM70
ENSG00000175611	LINC00476
ENSG00000175634	RPS6KB2
ENSG00000175643	RMI2
ENSG00000175662	TOM1L2
ENSG00000175691	ZNF77
ENSG00000175697	GPR156
ENSG00000175701	MTLN
ENSG00000175707	KDF1
ENSG00000175711	B3GNTL1
ENSG00000175727	MLXIP
ENSG00000175745	NR2F1
ENSG00000175756	AURKAIP1
ENSG00000175764	TTLL11
ENSG00000175768	TOMM5
ENSG00000175782	SLC35E3
ENSG00000175787	ZNF169
ENSG00000175792	RUVBL1
ENSG00000175793	SFN
ENSG00000175806	MSRA
ENSG00000175826	CTDNEP1
ENSG00000175854	SWI5
ENSG00000175866	BAIAP2
ENSG00000175886	RPL7AP66
ENSG00000175893	ZDHHC21
ENSG00000175895	PLEKHF2
ENSG00000175906	ARL4D
ENSG00000175920	DOK7
ENSG00000175928	LRRN1
ENSG00000175931	UBE2O
ENSG00000175938	ORAI3
ENSG00000175970	UNC119B
ENSG00000175984	DENND2C
ENSG00000175985	PLEKHD1
ENSG00000176014	TUBB6
ENSG00000176018	LYSMD3
ENSG00000176022	B3GALT6
ENSG00000176024	ZNF613
ENSG00000176046	NUPR1
ENSG00000176055	MBLAC2
ENSG00000176058	TPRN
ENSG00000176087	SLC35A4
ENSG00000176092	CRYBG2
ENSG00000176095	IP6K1
ENSG00000176101	SSNA1
ENSG00000176102	CSTF3
ENSG00000176105	YES1
ENSG00000176108	CHMP6
ENSG00000176124	DLEU1
ENSG00000176142	TMEM39A
ENSG00000176148	TCP11L1
ENSG00000176155	CCDC57
ENSG00000176170	SPHK1
ENSG00000176171	BNIP3
ENSG00000176182	MYPOP
ENSG00000176208	ATAD5
ENSG00000176209	SMIM19
ENSG00000176225	RTTN
ENSG00000176244	ACBD7
ENSG00000176248	ANAPC2
ENSG00000176261	ZBTB8OS
ENSG00000176273	SLC35G1
ENSG00000176293	ZNF135
ENSG00000176340	COX8A
ENSG00000176371	ZSCAN2
ENSG00000176383	B3GNT4
ENSG00000176386	CDC26
ENSG00000176390	CRLF3
ENSG00000176393	RNPEP
ENSG00000176396	EID2
ENSG00000176407	KCMF1
ENSG00000176410	DNAJC30
ENSG00000176422	SPRYD4
ENSG00000176428	VPS37D
ENSG00000176438	SYNE3
ENSG00000176444	CLK2
ENSG00000176454	LPCAT4
ENSG00000176463	SLCO3A1
ENSG00000176473	WDR25
ENSG00000176476	SGF29
ENSG00000176485	PLAAT3
ENSG00000176531	PHLDB3
ENSG00000176532	PRR15
ENSG00000176542	USF3
ENSG00000176563	CNTD1
ENSG00000176593	AC008969.1
ENSG00000176619	LMNB2
ENSG00000176623	RMDN1
ENSG00000176624	MEX3C
ENSG00000176641	RNF152
ENSG00000176658	MYO1D
ENSG00000176681	LRRC37A
ENSG00000176700	SCAND2P
ENSG00000176714	CCDC121
ENSG00000176715	ACSF3
ENSG00000176720	BOK
ENSG00000176731	RBIS
ENSG00000176749	CDK5R1
ENSG00000176771	NCKAP5
ENSG00000176783	RUFY1
ENSG00000176809	LRRC37A3
ENSG00000176826	FKBP9P1
ENSG00000176834	VSIG10
ENSG00000176842	IRX5
ENSG00000176845	METRNL
ENSG00000176853	FAM91A1
ENSG00000176871	WSB2
ENSG00000176884	GRIN1
ENSG00000176890	TYMS
ENSG00000176894	PXMP2
ENSG00000176896	TCEANC
ENSG00000176903	PNMA1
ENSG00000176912	TYMSOS
ENSG00000176915	ANKLE2
ENSG00000176920	FUT2
ENSG00000176946	THAP4
ENSG00000176953	NFATC2IP
ENSG00000176973	FAM89B
ENSG00000176974	SHMT1
